X Value ,Y Value
154,7.980000000000002
155,7.8878205128205146
156,7.796815286624205
157,7.706962025316456
158,7.618238993710691
159,7.530624999999999
160,7.444099378881986
161,7.35864197530864
162,7.274233128834354
163,7.190853658536582
164,7.108484848484845
165,7.027108433734935
166,6.946706586826343
167,7.4666666666666615
168,7.98047337278106
169,8.488235294117642
170,8.990058479532157
171,9.486046511627901
172,9.976300578034676
173,10.46091954022988
174,10.939999999999994
175,11.413636363636357
176,11.320903954802253
177,11.229213483146061
178,11.138547486033513
179,11.048888888888882
180,10.960220994475131
181,10.872527472527466
182,10.78579234972677
183,10.699999999999994
184,10.615135135135128
185,10.531182795698918
186,10.451871657754005
187,10.373404255319143
188,10.29576719576719
189,10.218947368421047
190,10.14293193717277
191,10.067708333333329
192,9.993264248704659
193,9.919587628865974
194,9.846666666666662
195,9.774489795918363
196,9.703045685279184
197,9.632323232323229
198,9.562311557788941
199,9.492999999999997
200,9.424378109452734
201,9.356435643564355
202,9.289162561576353
203,9.222549019607841
204,9.156585365853656
205,9.091262135922328
206,9.026570048309178
207,8.962499999999999
208,8.899043062200956
209,8.836190476190476
210,8.777251184834123
211,8.718867924528302
212,8.661032863849766
213,8.60373831775701
214,8.546976744186049
215,8.490740740740742
216,8.435023041474658
217,8.37981651376147
218,8.325114155251145
219,8.270909090909095
220,8.217194570135751
221,8.163963963963969
222,8.111210762331844
223,8.058928571428577
224,8.007111111111117
225,7.9557522123893865
226,7.90484581497798
227,7.854385964912288
228,7.804366812227081
229,7.75478260869566
230,7.705627705627713
231,7.656896551724146
232,7.608583690987133
233,7.560683760683769
234,7.513191489361711
235,7.8927966101695
236,8.269198312236295
237,8.642436974789923
238,9.012552301255237
239,9.37958333333334
240,9.743568464730297
241,10.10454545454546
242,10.462551440329223
243,10.817622950819677
244,11.169795918367353
245,11.521951219512202
246,11.871255060728751
247,12.217741935483879
248,12.561445783132537
249,12.902400000000009
250,13.240637450199213
251,13.576190476190487
252,13.90909090909092
253,14.23937007874017
254,14.567058823529424
255,14.894921875000012
256,15.220233463035031
257,15.543023255813965
258,15.863320463320475
259,16.181153846153858
260,16.496551724137944
261,16.809541984732835
262,17.120152091254763
263,17.428409090909103
264,17.73433962264152
265,17.66466165413535
266,17.595505617977537
267,17.5268656716418
268,17.458736059479563
269,17.39111111111112
270,17.323985239852405
271,17.257352941176478
272,17.191208791208798
273,17.12554744525548
274,17.06036363636364
275,16.995652173913047
276,16.93140794223827
277,16.86762589928058
278,16.804301075268818
279,16.74142857142857
280,16.67900355871886
281,16.617021276595743
282,16.55547703180212
283,16.494366197183098
284,16.433684210526312
285,16.37342657342657
286,16.313588850174213
287,16.254166666666663
288,16.195155709342558
289,16.136551724137927
290,16.424398625429546
291,16.71027397260273
292,16.99419795221842
293,17.276190476190465
294,17.556271186440668
295,17.834459459459445
296,18.110774410774397
297,18.385234899328843
298,18.65785953177256
299,18.92866666666665
300,19.199999999999985
301,19.469536423841046
302,19.737293729372926
303,20.003289473684198
304,20.267540983606548
305,20.530065359477113
306,20.790879478827353
307,21.049999999999994
308,21.307443365695786
309,21.56322580645161
310,21.817363344051444
311,21.751602564102562
312,21.68626198083067
313,21.621337579617833
314,21.556825396825396
315,21.49272151898734
316,21.42902208201893
317,21.365723270440252
318,21.30282131661442
319,21.2403125
320,21.17819314641745
321,21.116459627329196
322,21.05510835913313
323,20.99413580246914
324,20.933538461538465
325,20.873312883435588
326,20.81345565749236
327,20.753963414634153
328,20.694832826747728
329,20.636060606060614
330,20.57764350453173
331,20.51957831325302
332,20.46186186186187
333,20.40449101796408
334,20.347462686567173
335,20.29285714285715
336,20.238575667655795
337,20.184615384615395
338,20.130973451327442
339,20.07764705882354
340,20.024633431085054
341,19.971929824561414
342,19.919533527696803
343,19.867441860465124
344,20.107536231884065
345,20.346242774566484
346,20.583573487031707
347,20.819540229885064
348,21.0541547277937
349,21.287428571428578
350,21.519373219373225
351,21.750000000000004
352,21.97932011331445
353,22.207344632768365
354,22.434084507042257
355,22.380617977528093
356,22.327450980392157
357,22.274581005586594
358,22.22200557103064
359,22.16972222222222
360,22.117728531855953
361,22.066022099447512
362,22.014600550964182
363,21.963461538461534
364,21.912602739726022
365,21.86202185792349
366,21.811716621253396
367,21.761684782608686
368,21.711924119241182
369,21.66243243243242
370,21.6132075471698
371,21.564247311827945
372,21.515549597855212
373,21.467112299465224
374,21.418933333333317
375,21.371010638297854
376,21.323342175066294
377,21.275925925925907
378,21.228759894459085
379,21.183684210526298
380,21.13884514435694
381,21.09424083769632
382,21.049869451697113
383,21.00572916666665
384,20.961818181818167
385,20.918134715025893
386,20.87467700258397
387,20.831443298969063
388,20.788431876606673
389,20.745641025641017
390,20.703069053708433
391,20.660714285714278
392,20.618575063613225
393,20.57664974619289
394,20.534936708860755
395,20.49343434343434
396,20.452141057934508
397,20.41105527638191
398,20.37017543859649
399,20.3295
400,20.28902743142145
401,20.248756218905474
402,20.45856079404467
403,20.667326732673267
404,20.87506172839506
405,21.081773399014775
406,21.287469287469282
407,21.49215686274509
408,21.69584352078239
409,21.898536585365843
410,22.100243309002423
411,22.300970873786394
412,22.5007263922518
413,22.701207729468585
414,22.90072289156625
415,23.09927884615383
416,23.29688249400478
417,23.493540669856444
418,23.689260143198076
419,23.884047619047603
420,24.077909738717324
421,24.270853080568706
422,24.462884160756488
423,24.65400943396225
424,24.845882352941164
425,25.036854460093885
426,25.226932084309123
427,25.416121495327094
428,25.6044289044289
429,25.791860465116276
430,25.9784222737819
431,26.16412037037037
432,26.348960739030023
433,26.532949308755764
434,26.716091954022993
435,26.670642201834866
436,26.625400457665908
437,26.580365296803656
438,26.535535307517087
439,26.490909090909092
440,26.446485260770974
441,26.40226244343891
442,26.358239277652366
443,26.31441441441441
444,26.270786516853928
445,26.22735426008968
446,26.18411633109619
447,26.141071428571422
448,26.098218262806228
449,26.055555555555546
450,26.0130820399113
451,25.97079646017698
452,25.928697571743918
453,25.88678414096915
454,25.845054945054933
455,25.803508771929813
456,25.76214442013128
457,25.720960698689943
458,25.68148148148147
459,25.642173913043464
460,25.603036876355738
461,25.564069264069254
462,25.525269978401717
463,25.486637931034473
464,25.448172043010743
465,25.409871244635184
466,25.371734475374726
467,25.333760683760676
468,25.295948827292104
469,25.25829787234042
470,25.220806794055196
471,25.183474576271184
472,25.146300211416488
473,25.10928270042194
474,25.07242105263158
475,25.035714285714285
476,24.99916142557652
477,24.962761506276152
478,24.92651356993737
479,24.89041666666667
480,24.85446985446986
481,25.02759336099585
482,25.2
483,25.371694214876033
484,25.542680412371134
485,25.71296296296296
486,25.882546201232028
487,26.051434426229502
488,26.219631901840483
489,26.387142857142848
490,26.5539714867617
491,26.7201219512195
492,26.88701825557808
493,27.05323886639675
494,27.218787878787865
495,27.3836693548387
496,27.547887323943648
497,27.71144578313252
498,27.874348697394776
499,28.03659999999999
500,28.19820359281436
501,28.359163346613535
502,28.51948310139164
503,28.680555555555546
504,28.840990099009893
505,29.000790513833984
506,29.159960552268238
507,29.31850393700787
508,29.47642436149312
509,29.633725490196078
510,29.790410958904108
511,29.946484375
512,30.101949317738793
513,30.256809338521403
514,30.412427184466022
515,30.56744186046512
516,30.72185686653772
517,30.875675675675677
518,31.028901734104046
519,31.181538461538462
520,31.333589251439538
521,31.48505747126437
522,31.635946462715108
523,31.78625954198474
524,31.93600000000001
525,31.896387832699627
526,31.85692599620494
527,31.81761363636364
528,31.77844990548204
529,31.739433962264147
530,31.700564971751405
531,31.661842105263148
532,31.623264540337697
533,31.584831460674142
534,31.54654205607475
535,31.50839552238804
536,31.470391061452492
537,31.432527881040865
538,31.394805194805166
539,31.35722222222219
540,31.319778188539708
541,31.282472324723212
542,31.245303867403276
543,31.20827205882349
544,31.171376146788948
545,31.134615384615337
546,31.097989031078562
547,31.061496350364912
548,31.025136612021804
549,30.990181818181764
550,30.955353901996315
551,30.920652173912984
552,30.88607594936703
553,30.851624548736403
554,30.817297297297237
555,30.783093525179794
556,30.74901256732489
557,30.715053763440796
558,30.681216457960577
559,30.647499999999933
560,30.61390374331544
561,30.580427046263274
562,30.547069271758367
563,30.51382978723397
564,30.480707964601695
565,30.44770318021194
566,30.41481481481474
567,30.38204225352105
568,30.349384885764422
569,30.316842105263078
570,30.284413309982405
571,30.25209790209782
572,30.219895287958032
573,30.363240418118384
574,30.506086956521656
575,30.64843749999992
576,30.790294627382934
577,30.9316608996539
578,31.072538860103545
579,31.212931034482676
580,31.352839931153103
581,31.492268041237033
582,31.63121783876493
583,31.769691780821837
584,31.737948717948637
585,31.706313993173982
586,31.674787052810824
587,31.6433673469387
588,31.61205432937174
589,31.580847457627044
590,31.54974619289333
591,31.51874999999993
592,31.487858347386105
593,31.45707070707064
594,31.426386554621782
595,31.39580536912745
596,31.365326633165765
597,31.33494983277586
598,31.304674457428987
599,31.27449999999994
600,31.24442595673871
601,31.214451827242467
602,31.184577114427807
603,31.154801324503257
604,31.125123966942095
605,31.095544554455394
606,31.066062602965353
607,31.036677631578897
608,31.17274220032836
609,31.308360655737662
610,31.443535188215996
611,31.57826797385617
612,31.71256117455135
613,31.846416938110714
614,31.979837398373952
615,32.112824675324646
616,32.245380875202564
617,32.37750809061486
618,32.50920840064618
619,32.641612903225784
620,32.773590982286606
621,32.90514469453373
622,33.036276083467065
623,33.166987179487144
624,33.297279999999965
625,33.42715654952073
626,33.55661881977667
627,33.68566878980887
628,33.81430842607309
629,33.94253968253963
630,33.91299524564179
631,33.88354430379742
632,33.854186413902006
633,33.82492113564663
634,33.79574803149601
635,33.766666666666616
636,33.73767660910512
637,33.70877742946703
638,33.679968701095405
639,33.65124999999994
640,33.62262090483613
641,33.59408099688468
642,33.565629860031045
643,33.53726708074528
644,33.50899224806195
645,33.48080495356031
646,33.4527047913446
647,33.424691358024624
648,33.396764252696386
649,33.36892307692301
650,33.34116743471575
651,33.313496932515264
652,33.28591117917298
653,33.25840978593265
654,33.38473282442741
655,33.51067073170724
656,33.63622526636218
657,33.76139817629172
658,33.886191198785966
659,34.01060606060599
660,34.13464447806347
661,34.25830815709963
662,34.38159879336343
663,34.50451807228909
664,34.62706766917286
665,34.60015015015008
666,34.573313343328266
667,34.54655688622748
668,34.51988041853506
669,34.49328358208949
670,34.46676602086432
671,34.44032738095232
672,34.413967310549715
673,34.38768545994059
674,34.36148148148142
675,34.33535502958574
676,34.30930576070895
677,34.283333333333275
678,34.257437407952814
679,34.23161764705877
680,34.20587371512477
681,34.180205278592325
682,34.154612005856464
683,34.12909356725141
684,34.10364963503645
685,34.078279883381875
686,34.05298398835512
687,34.02776162790693
688,34.002612481857724
689,33.97855072463764
690,33.95455861070908
691,33.93063583815025
692,33.906782106782074
693,33.882997118155586
694,33.859280575539536
695,33.83563218390802
696,33.812051649928236
697,33.7885386819484
698,33.765092989985675
699,33.74171428571427
700,33.71840228245362
701,33.695156695156676
702,33.67197724039828
703,33.64886363636362
704,33.62581560283687
705,33.602832861189796
706,33.57991513437057
707,33.557062146892655
708,33.5342736248237
709,33.51154929577465
710,33.488888888888894
711,33.46629213483146
712,33.443758765778405
713,33.42226890756303
714,33.40083916083916
715,33.37946927374302
716,33.3581589958159
717,33.33690807799442
718,33.31571627260083
719,33.29458333333333
720,33.27350901525658
721,33.252493074792234
722,33.23153526970953
723,33.210635359116004
724,33.18979310344826
725,33.16900826446279
726,33.14828060522694
727,33.127609890109866
728,33.10699588477364
729,33.08643835616436
730,33.06593707250339
731,33.04549180327866
732,33.025102319235984
733,33.004768392370536
734,32.98448979591833
735,32.96426630434779
736,32.94409769335138
737,33.060433604336005
738,33.17645466847087
739,33.29216216216212
740,33.40755735492573
741,33.52264150943392
742,33.63741588156119
743,33.75188172043006
744,33.86604026845633
745,33.979892761394055
746,34.093440428380134
747,34.20668449197856
748,34.187049399198884
749,34.16746666666661
750,34.147936085219655
751,34.12845744680846
752,34.10903054448866
753,34.08965517241374
754,34.070331125827764
755,34.051058201058154
756,34.03183619550854
757,34.01266490765167
758,33.99446640316201
759,33.97631578947364
760,33.958212877792334
761,33.940157480314916
762,33.92214941022276
763,33.90418848167535
764,33.886274509803876
765,33.86840731070492
766,33.85058670143412
767,33.83281249999996
768,33.81508452535757
769,33.79740259740256
770,33.77976653696494
771,33.762176165803076
772,33.74463130659764
773,33.727131782945705
774,33.709677419354804
775,33.69226804123708
776,33.674903474903445
777,33.65758354755781
778,33.64030808729137
779,33.623076923076894
780,33.605889884763094
781,33.58964194373399
782,33.57343550446996
783,33.55727040816324
784,33.541146496815266
785,33.52506361323154
786,33.5090216010165
787,33.49302030456852
788,33.47705956907477
789,33.46113924050632
790,33.44525916561314
791,33.42941919191919
792,33.41361916771752
793,33.39785894206549
794,33.38213836477988
795,33.36645728643216
796,33.35081555834379
797,33.33521303258146
798,33.319649561952446
799,33.304125000000006
800,33.28863920099876
801,33.27319201995014
802,33.25778331257785
803,33.2424129353234
804,33.22708074534163
805,33.21265508684865
806,33.19826517967783
807,33.18391089108912
808,33.169592088998776
809,33.15530864197532
810,33.141060419235515
811,33.1268472906404
812,33.11266912669127
813,33.0985257985258
814,33.08441717791411
815,33.0703431372549
816,33.0563035495716
817,33.042298288508555
818,33.02832722832722
819,33.014390243902426
820,33.000487210718624
821,32.986618004866166
822,32.97278250303765
823,32.958980582524255
824,32.9452121212121
825,32.93147699757867
826,32.91777509068922
827,32.90410628019321
828,32.89047044632084
829,32.87771084337347
830,32.86498194945845
831,32.85228365384613
832,32.8396158463385
833,32.826978417266155
834,32.814371257485
835,32.80179425837317
836,32.78924731182792
837,32.776730310262494
838,32.764243146603064
839,32.75178571428568
840,32.739357907253236
841,32.72695961995246
842,32.714590747330924
843,32.70225118483408
844,32.68994082840233
845,32.677659574468045
846,32.665407319952735
847,32.65318396226411
848,32.64098939929325
849,32.62882352941172
850,32.61668625146881
851,32.60457746478869
852,32.5924970691676
853,32.69836065573766
854,32.80397660818709
855,32.90934579439248
856,33.01446907817965
857,33.11934731934728
858,33.22398137369029
859,33.32837209302321
860,33.43252032520321
861,33.53642691415309
862,33.64009269988408
863,33.74351851851847
864,33.84751445086701
865,33.951270207852154
866,34.05478662053052
867,34.15806451612899
868,34.261104718066704
869,34.36390804597697
870,34.46647531572901
871,34.568807339449506
872,34.670904925544065
873,34.7727688787185
874,34.874399999999966
875,34.97579908675796
876,35.07696693272516
877,35.177904328018194
878,35.2786120591581
879,35.37909090909088
880,35.47934165720769
881,35.57936507936505
882,35.679161947904845
883,35.77873303167418
884,35.87807909604517
885,35.97720090293451
886,36.076099210822974
887,36.174774774774754
888,36.27401574803147
889,36.37303370786515
890,36.47182940516272
891,36.57040358744393
892,36.66875699888016
893,36.76689038031318
894,36.86480446927373
895,36.962499999999984
896,37.05997770345595
897,37.15723830734965
898,37.25428253615127
899,37.240777777777765
900,37.22730299667035
901,37.21385809312637
902,37.20044296788481
903,37.18705752212388
904,37.173701657458544
905,37.16037527593817
906,37.14707828004408
907,37.1338105726872
908,37.12057205720569
909,37.10736263736261
910,37.09418221734355
911,37.08103070175436
912,37.06790799561881
913,37.05481400437633
914,37.04174863387975
915,37.028711790392975
916,37.01570338058884
917,37.0027233115468
918,36.989771490750776
919,36.97684782608692
920,36.96395222584143
921,36.951084598698436
922,36.938244853737764
923,36.926190476190435
924,36.91416216216212
925,36.90215982721379
926,36.89018338727073
927,36.878232758620655
928,36.86630785791171
929,36.854408602150514
930,36.8425349087003
931,36.83068669527895
932,36.818863879957114
933,36.807066381156304
934,36.795294117647046
935,36.783547008547
936,36.7718249733191
937,36.76012793176972
938,36.74845580404686
939,36.736808510638305
940,36.72518597236983
941,36.71358811040341
942,36.702014846235436
943,36.69046610169493
944,36.67894179894182
945,36.66744186046514
946,36.655966209081335
947,36.64525316455699
948,36.63456269757642
949,36.62389473684213
950,36.6132492113565
951,36.6026260504202
952,36.59202518363067
953,36.58144654088053
954,36.57089005235605
955,36.56035564853559
956,36.54984326018811
957,36.54008350730691
958,36.53034410844632
959,36.52062500000002
960,36.51092611862644
961,36.50124740124741
962,36.49158878504674
963,36.481950207468884
964,36.47233160621762
965,36.462732919254655
966,36.45315408479834
967,36.44359504132231
968,36.434055727554174
969,36.42453608247421
970,36.415036045314096
971,36.40555555555554
972,36.396094552929064
973,36.38665297741271
974,36.37723076923074
975,36.36782786885243
976,36.358444216990755
977,36.34907975460119
978,36.339734422880454
979,36.33040816326526
980,36.42375127420995
981,36.516904276985706
982,36.60986775178023
983,36.70264227642273
984,36.79522842639591
985,36.88762677484784
986,36.97983789260382
987,37.07186234817811
988,37.163700707785615
989,37.25535353535351
990,37.34682139253277
991,37.43881048387094
992,37.53061430010068
993,37.622233400402386
994,37.71366834170851
995,37.804919678714825
996,37.89598796389164
997,37.986873747494954
998,38.07757757757754
999,38.16809999999996
1000,38.25844155844152
1001,38.348602794411136
1002,38.33958125623127
1003,38.33057768924299
1004,38.32159203980096
1005,38.312624254473135
1006,38.303674280039694
1007,38.29474206349204
1008,38.28582755203169
1009,38.27693069306929
1010,38.26805143422353
1011,38.25918972332015
1012,38.25034550839091
1013,38.24151873767258
1014,38.232709359605906
1015,38.223917322834644
1016,38.21514257620453
1017,38.20638506876229
1018,38.19764474975467
1019,38.188921568627464
1020,38.1802154750245
1021,38.17152641878671
1022,38.16285434995115
1023,38.15419921875002
1024,38.14556097560978
1025,38.13693957115012
1026,38.226387536514146
1027,38.31566147859925
1028,38.40476190476193
1029,38.49368932038838
1030,38.582444228904
1031,38.67102713178297
1032,38.75943852855763
1033,38.84767891682788
1034,38.93574879227056
1035,39.023648648648674
1036,39.111378977820664
1037,39.1996146435453
1038,39.287680461982696
1039,39.37557692307694
1040,39.46330451488954
1041,39.55086372360846
1042,39.63825503355706
1043,39.72547892720307
1044,39.81253588516747
1045,39.89942638623327
1046,39.98615090735434
1047,40.07270992366412
1048,40.06444232602478
1049,40.05619047619047
1050,40.04795432921028
1051,40.03973384030419
1052,40.031528964862304
1053,40.02333965844403
1054,40.01516587677726
1055,40.007007575757584
1056,39.9988647114475
1057,39.990737240075624
1058,39.9826251180359
1059,39.97452830188681
1060,39.96644674835063
1061,39.958380414312636
1062,39.95032925682034
1063,39.94229323308273
1064,39.9342723004695
1065,39.92626641651034
1066,39.91827553889412
1067,39.91029962546819
1068,39.90233863423763
1069,39.894392523364516
1070,39.88646125116716
1071,39.87854477611943
1072,39.87129543336443
1073,39.8640595903166
1074,39.85683720930235
1075,39.84962825278813
1076,39.84243268337978
1077,39.835250463821914
1078,39.82808155699724
1079,39.82092592592595
1080,39.81378353376505
1081,39.80665434380778
1082,39.799538319482934
1083,39.79243542435426
1084,39.78534562211983
1085,39.77826887661143
1086,39.771205151793936
1087,39.764154411764714
1088,39.75711662075299
1089,39.75009174311927
1090,39.74307974335473
1091,39.73608058608059
1092,39.72909423604758
1093,39.72212065813528
1094,39.7151598173516
1095,39.708211678832114
1096,39.793072014585235
1097,39.87777777777778
1098,39.962329390354874
1099,40.04672727272728
1100,40.1309718437784
1101,40.215063520871155
1102,40.299002719854954
1103,40.38278985507248
1104,40.46642533936654
1105,40.549909584086826
1106,40.63324299909669
1107,40.71705776173288
1108,40.80072137060417
1109,40.88423423423426
1110,40.96759675967599
1111,41.05080935251801
1112,41.13387241689131
1113,41.21678635547579
1114,41.299551569506754
1115,41.382168458781386
1116,41.4646374216652
1117,41.54695885509842
1118,41.54039320822165
1119,41.53383928571431
1120,41.52729705619984
1121,41.520766488413564
1122,41.51424755120215
1123,41.50774021352314
1124,41.50124444444445
1125,41.49476021314388
1126,41.48828748890861
1127,41.481826241134755
1128,41.47537643932684
1129,41.46893805309734
1130,41.462511052166214
1131,41.45609540636041
1132,41.4496910856134
1133,41.44329805996471
1134,41.436916299559456
1135,41.43054577464787
1136,41.42418645558485
1137,41.4178383128295
1138,41.41150131694466
1139,41.40517543859646
1140,41.398860648553864
1141,41.48073555166371
1142,41.562467191601016
1143,41.644055944055914
1144,41.725502183406086
1145,41.806806282722484
1146,41.88796861377504
1147,41.968989547038305
1148,42.049869451697106
1149,42.13060869565215
1150,42.21120764552561
1151,42.29166666666665
1152,42.372593235039005
1153,42.45337954939339
1154,42.53402597402595
1155,42.614532871972294
1156,42.69490060501294
1157,42.77512953367873
1158,42.85522001725623
1159,42.935172413793076
1160,43.01498708010333
1161,43.09466437177277
1162,43.174204643164195
1163,43.16829896907213
1164,43.16240343347637
1165,43.15651801029157
1166,43.15064267352183
1167,43.144777397260256
1168,43.138922155688604
1169,43.133076923076906
1170,43.12724167378308
1171,43.12141638225255
1172,43.115601023017895
1173,43.195570698466774
1174,43.27540425531914
1175,43.35510204081632
1176,43.43466440101953
1177,43.514091680814936
1178,43.59338422391857
1179,43.672542372881345
1180,43.75156646909398
1181,43.83045685279187
1182,43.90921386306001
1183,43.98783783783783
1184,43.98253164556961
1185,43.97723440134906
1186,43.97194608256106
1187,43.96666666666665
1188,43.96139613120267
1189,43.95613445378149
1190,43.950881612090654
1191,43.94563758389259
1192,43.94040234702428
1193,43.93517587939695
1194,43.92995815899578
1195,43.92474916387956
1196,43.919548872180414
1197,43.914357262103465
1198,43.90917431192656
1199,43.903999999999954
1200,43.898834304745996
1201,43.89367720465885
1202,43.88852867830418
1203,43.88338870431888
1204,43.87825726141073
1205,43.87313432835815
1206,43.86801988400988
1207,43.86349337748338
1208,43.8589743589743
1209,43.854462809917294
1210,43.84995871180836
1211,43.84546204620457
1212,43.84097279472377
1213,43.836490939044424
1214,43.832016460905294
1215,43.827549342105215
1216,43.82308956450282
1217,43.81863711001637
1218,43.81419196062341
1219,43.80975409836061
1220,43.80532350532346
1221,43.80090016366608
1222,43.796484055600935
1223,43.79207516339865
1224,43.78767346938771
1225,43.78327895595428
1226,43.778891605541936
1227,43.77451140065143
1228,43.770138323840484
1229,43.76577235772354
1230,43.761413484971534
1231,43.838798701298664
1232,43.91605839416055
1233,43.993192868719575
1234,44.07020242914976
1235,44.14708737864074
1236,44.223848019401736
1237,44.300484652665546
1238,44.37699757869245
1239,44.45338709677415
1240,44.52965350523767
1241,44.60579710144923
1242,44.601930812550236
1243,44.5980707395498
1244,44.59421686746984
1245,44.59036918138038
1246,44.58652766639933
1247,44.58269230769228
1248,44.578863090472346
1249,44.57503999999997
1250,44.57122302158271
1251,44.56741214057506
1252,44.56416600159615
1253,44.56092503987239
1254,44.557689243027866
1255,44.55445859872609
1256,44.551233094669826
1257,44.54801271860093
1258,44.544797458300216
1259,44.54158730158728
1260,44.53838223632036
1261,44.535182250396176
1262,44.61171813143307
1263,44.68813291139238
1264,44.76442687747033
1265,44.84060031595573
1266,44.91665351223359
1267,44.99258675078861
1268,45.06840031520879
1269,45.144094488188934
1270,45.21966955153418
1271,45.295125786163474
1272,45.37046347211307
1273,45.446232339089434
1274,45.521882352941134
1275,45.59741379310341
1276,45.67282693813622
1277,45.74812206572766
1278,45.82329945269738
1279,45.89835937499996
1280,45.9733021077283
1281,46.048127925116965
1282,46.12283710054556
1283,46.19742990654202
1284,46.27245136186767
1285,46.34735614307928
1286,46.422144522144485
1287,46.4968167701863
1288,46.571373157486384
1289,46.64581395348833
1290,46.72013942680089
1291,46.7943498452012
1292,46.868445475638005
1293,46.94242658423489
1294,47.01629343629339
1295,47.01342592592588
1296,47.01056283731685
1297,47.0077041602465
1298,47.00484988452652
1299,47.00199999999997
1300,46.99915449654109
1301,46.99631336405527
1302,46.99347659247886
1303,46.99064417177912
1304,46.987816091954
1305,46.98552833078099
1306,46.983244070390185
1307,46.98096330275227
1308,46.978686019862465
1309,46.97641221374043
1310,46.97414187643018
1311,46.971874999999976
1312,46.96961157654225
1313,46.967351598173494
1314,46.9650950570342
1315,47.039361702127636
1316,47.11351556567955
1317,47.18755690440058
1318,47.261485974222865
1319,47.335303030302995
1320,47.40900832702494
1321,47.48260211800299
1322,47.556084656084614
1323,47.629456193353434
1324,47.70271698113203
1325,47.77586726998487
1326,47.77407686510922
1327,47.772289156626464
1328,47.770504138449915
1329,47.76872180451124
1330,47.766942148760286
1331,47.76516516516512
1332,47.76339084771189
1333,47.76161919040476
1334,47.75985018726588
1335,47.758083832335295
1336,47.75632011967087
1337,47.754559043348245
1338,47.75280059746076
1339,47.75104477611937
1340,47.749291573452616
1341,47.74754098360653
1342,47.74579300074458
1343,47.74404761904759
1344,47.74230483271373
1345,47.74056463595837
1346,47.73882702301408
1347,47.737091988130544
1348,47.73535952557448
1349,47.73362962962961
1350,47.8064396743153
1351,47.8791420118343
1352,47.95173688100515
1353,48.024224519940894
1354,48.09660516605163
1355,48.16887905604717
1356,48.241046425939544
1357,48.31310751104563
1358,48.385062545989676
